Time,CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
07:30:00,3.283743E+03,3.181754E+04,1.605236E-01,2.565521E+00,1.190349E+04,2.307783E+04,5.757827E-01,1.859173E+00,2.563320E+04,2.167733E+04,1.247215E+00,1.747734E+00,1.278724E+04,5.338858E+03,6.248203E-01,4.317299E-01,8.445099E+03,8.355685E+03,4.127021E-01,6.775776E-01,1.287274E+04,4.735669E+03,6.290091E-01,3.840738E-01,8.444960E+03,3.137114E+03,4.126953E-01,2.544145E-01,8.653487E+03,4.632399E+03,4.228026E-01,3.748949E-01,5.800998E+03,6.452246E+03,2.834705E-01,5.241233E-01,8.736153E+03,4.528018E+03,4.268503E-01,3.672418E-01,5.800964E+03,3.377097E+03,2.834689E-01,2.738879E-01,9.559953E+03,5.750492E+03,4.668981E-01,4.644418E-01,6.377832E+03,8.602062E+03,3.115441E-01,6.969669E-01,9.633743E+03,5.148883E+03,4.705137E-01,4.170694E-01,6.377782E+03,3.399369E+03,3.115417E-01,2.753448E-01
07:45:00,4.740818E+03,3.523935E+04,2.370690E-01,2.917863E+00,1.204892E+04,2.592496E+04,6.028450E-01,2.141143E+00,2.535580E+04,2.463708E+04,1.263524E+00,2.035594E+00,1.267701E+04,6.124870E+03,6.310810E-01,5.070222E-01,8.372591E+03,9.394981E+03,4.167864E-01,7.812963E-01,1.276229E+04,5.607662E+03,6.353223E-01,4.648148E-01,8.372459E+03,3.690064E+03,4.167798E-01,3.058505E-01,8.803531E+03,5.403042E+03,4.388868E-01,4.474759E-01,5.893870E+03,7.402871E+03,2.937986E-01,6.160082E-01,8.885765E+03,5.380965E+03,4.429772E-01,4.462123E-01,5.893836E+03,3.948328E+03,2.937969E-01,3.274646E-01,9.569598E+03,6.503105E+03,4.767174E-01,5.379944E-01,6.380220E+03,9.598617E+03,3.178146E-01,7.978708E-01,9.642906E+03,5.994882E+03,4.803634E-01,4.966848E-01,6.380174E+03,3.935024E+03,3.178123E-01,3.260133E-01
08:00:00,6.031006E+03,3.562275E+04,3.036610E-01,3.021618E+00,1.461475E+04,2.579394E+04,7.352782E-01,2.187731E+00,2.729904E+04,2.475121E+04,1.372999E+00,2.100471E+00,1.301788E+04,6.232227E+03,6.550559E-01,5.290799E-01,8.584778E+03,9.791919E+03,4.319873E-01,8.311920E-01,1.310332E+04,5.845409E+03,6.593554E-01,4.969692E-01,8.584632E+03,3.812026E+03,4.319800E-01,3.239576E-01,9.328591E+03,5.568558E+03,4.697972E-01,4.730933E-01,6.221013E+03,7.801989E+03,3.132961E-01,6.628962E-01,9.410278E+03,5.650968E+03,4.739097E-01,4.805508E-01,6.220957E+03,4.088718E+03,3.132933E-01,3.474201E-01,9.991093E+03,6.538432E+03,5.028999E-01,5.547273E-01,6.643291E+03,9.941507E+03,3.343906E-01,8.435877E-01,1.006441E+04,6.179509E+03,5.065899E-01,5.249998E-01,6.643229E+03,4.026352E+03,3.343875E-01,3.419357E-01
08:15:00,7.090633E+03,3.762854E+04,3.591123E-01,3.227652E+00,1.510155E+04,2.751231E+04,7.672407E-01,2.357933E+00,2.760512E+04,2.669178E+04,1.403263E+00,2.288161E+00,1.309227E+04,6.701607E+03,6.660520E-01,5.749899E-01,8.630475E+03,1.036876E+04,4.390740E-01,8.905093E-01,1.317813E+04,6.477672E+03,6.704226E-01,5.562111E-01,8.630329E+03,4.160449E+03,4.390666E-01,3.571133E-01,9.540026E+03,6.060510E+03,4.855301E-01,5.200219E-01,6.355378E+03,8.364050E+03,3.234581E-01,7.186671E-01,9.622731E+03,6.261135E+03,4.897408E-01,5.376040E-01,6.355319E+03,4.426253E+03,3.234551E-01,3.799542E-01,1.012472E+04,6.947839E+03,5.151198E-01,5.959491E-01,6.726420E+03,1.046657E+04,3.422333E-01,8.987077E-01,1.019830E+04,6.752728E+03,5.188652E-01,5.796628E-01,6.726356E+03,4.336710E+03,3.422301E-01,3.721371E-01
08:30:00,8.163268E+03,3.836915E+04,4.150916E-01,3.331763E+00,1.613052E+04,2.795635E+04,8.253357E-01,2.425462E+00,2.839269E+04,2.732413E+04,1.456273E+00,2.370742E+00,1.326814E+04,6.946812E+03,6.817946E-01,6.030088E-01,8.741483E+03,1.074942E+04,4.492135E-01,9.341407E-01,1.335450E+04,6.893300E+03,6.862394E-01,5.985387E-01,8.741334E+03,4.346386E+03,4.492058E-01,3.773071E-01,9.843719E+03,6.285218E+03,5.056229E-01,5.455266E-01,6.547801E+03,8.736281E+03,3.363604E-01,7.592946E-01,9.926869E+03,6.618891E+03,5.099032E-01,5.746967E-01,6.547736E+03,4.593727E+03,3.363571E-01,3.988507E-01,1.035533E+04,7.140778E+03,5.319086E-01,6.198249E-01,6.872074E+03,1.079559E+04,3.530197E-01,9.380870E-01,1.042928E+04,7.117570E+03,5.357151E-01,6.179952E-01,6.872005E+03,4.489708E+03,3.530161E-01,3.897386E-01
08:45:00,7.118361E+03,3.748247E+04,3.674084E-01,3.279293E+00,1.477447E+04,2.687824E+04,7.625724E-01,2.351573E+00,2.649061E+04,2.648165E+04,1.367291E+00,2.316884E+00,1.271936E+04,6.836581E+03,6.564478E-01,5.980516E-01,8.385807E+03,1.074678E+04,4.327914E-01,9.400269E-01,1.280543E+04,7.005451E+03,6.608898E-01,6.128182E-01,8.385672E+03,4.299759E+03,4.327844E-01,3.761310E-01,9.478077E+03,6.171136E+03,4.891769E-01,5.398650E-01,6.308122E+03,8.776020E+03,3.255711E-01,7.677140E-01,9.560546E+03,6.665325E+03,4.934334E-01,5.830991E-01,6.308064E+03,4.521499E+03,3.255681E-01,3.955524E-01,9.908246E+03,6.969104E+03,5.113684E-01,6.096590E-01,6.580532E+03,1.073906E+04,3.396233E-01,9.393596E-01,9.981763E+03,7.165517E+03,5.151628E-01,6.268388E-01,6.580472E+03,4.402271E+03,3.396203E-01,3.851088E-01
09:00:00,8.033907E+03,3.769173E+04,4.146635E-01,3.297701E+00,1.521865E+04,2.704325E+04,7.854983E-01,2.366055E+00,2.644773E+04,2.687860E+04,1.365078E+00,2.351655E+00,1.258401E+04,6.998919E+03,6.494574E-01,6.122645E-01,8.292403E+03,1.085335E+04,4.279673E-01,9.494337E-01,1.267001E+04,7.429672E+03,6.538960E-01,6.499412E-01,8.292264E+03,4.416616E+03,4.279602E-01,3.863609E-01,9.469412E+03,6.290456E+03,4.887280E-01,5.503138E-01,6.295038E+03,8.917677E+03,3.248946E-01,7.801504E-01,9.551424E+03,6.973529E+03,4.929610E-01,6.100733E-01,6.294972E+03,4.592135E+03,3.248912E-01,4.017400E-01,9.851178E+03,7.071271E+03,5.084200E-01,6.186087E-01,6.536587E+03,1.079265E+04,3.373532E-01,9.441361E-01,9.924484E+03,7.525414E+03,5.122035E-01,6.583355E-01,6.536522E+03,4.478858E+03,3.373498E-01,3.918163E-01
09:15:00,7.428213E+03,3.729573E+04,3.834011E-01,3.263071E+00,1.457472E+04,2.662047E+04,7.522624E-01,2.329074E+00,2.551718E+04,2.669273E+04,1.317048E+00,2.335403E+00,1.230618E+04,7.059322E+03,6.351174E-01,6.175541E-01,8.111251E+03,1.085059E+04,4.186175E-01,9.492150E-01,1.239227E+04,7.797718E+03,6.395605E-01,6.821459E-01,8.111117E+03,4.467827E+03,4.186105E-01,3.908449E-01,9.282557E+03,6.288481E+03,4.790849E-01,5.501460E-01,6.171533E+03,8.955845E+03,3.185207E-01,7.834999E-01,9.364330E+03,7.191902E+03,4.833055E-01,6.291835E-01,6.171470E+03,4.588486E+03,3.185175E-01,4.014233E-01,9.633600E+03,7.070950E+03,4.971908E-01,6.185848E-01,6.393487E+03,1.073693E+04,3.299677E-01,9.392854E-01,9.706851E+03,7.826854E+03,5.009714E-01,6.847119E-01,6.393424E+03,4.489403E+03,3.299644E-01,3.927417E-01
09:30:00,7.312002E+03,3.709459E+04,3.774030E-01,3.245472E+00,1.430501E+04,2.640762E+04,7.383413E-01,2.310453E+00,2.495333E+04,2.672818E+04,1.287946E+00,2.338505E+00,1.212359E+04,7.176330E+03,6.256944E-01,6.277949E-01,7.991772E+03,1.081686E+04,4.124512E-01,9.462708E-01,1.220984E+04,8.262560E+03,6.301454E-01,7.228182E-01,7.991640E+03,4.555122E+03,4.124444E-01,3.984853E-01,9.177281E+03,6.336930E+03,4.736528E-01,5.543887E-01,6.100932E+03,8.984418E+03,3.148776E-01,7.860022E-01,9.258857E+03,7.485186E+03,4.778632E-01,6.548465E-01,6.100869E+03,4.617274E+03,3.148743E-01,4.039435E-01,9.504069E+03,7.124617E+03,4.905066E-01,6.232827E-01,6.307465E+03,1.065002E+04,3.255285E-01,9.316888E-01,9.577325E+03,8.220251E+03,4.942874E-01,7.191322E-01,6.307403E+03,4.534351E+03,3.255254E-01,3.966762E-01
09:45:00,7.196250E+03,3.694171E+04,3.714286E-01,3.232098E+00,1.407996E+04,2.624752E+04,7.267256E-01,2.296447E+00,2.447691E+04,2.682480E+04,1.263356E+00,2.346961E+00,1.197341E+04,7.312171E+03,6.179431E-01,6.396815E-01,7.893816E+03,1.073427E+04,4.073955E-01,9.390476E-01,1.205985E+04,8.775813E+03,6.224040E-01,7.677234E-01,7.893686E+03,4.654344E+03,4.073888E-01,4.071677E-01,9.092442E+03,6.398993E+03,4.692747E-01,5.598211E-01,6.044197E+03,8.983633E+03,3.119497E-01,7.859346E-01,9.173518E+03,7.808963E+03,4.734592E-01,6.831758E-01,6.044134E+03,4.655386E+03,3.119465E-01,4.072790E-01,9.399747E+03,7.194992E+03,4.851227E-01,6.294413E-01,6.238394E+03,1.051457E+04,3.219638E-01,9.198416E-01,9.473042E+03,8.657587E+03,4.889055E-01,7.573950E-01,6.238332E+03,4.589941E+03,3.219607E-01,4.015410E-01
10:00:00,7.100542E+03,3.681459E+04,3.664887E-01,3.220977E+00,1.388787E+04,2.611755E+04,7.168113E-01,2.285078E+00,2.406274E+04,2.695827E+04,1.241979E+00,2.358642E+00,1.184577E+04,7.459153E+03,6.113552E-01,6.525415E-01,7.810834E+03,1.059855E+04,4.031125E-01,9.271760E-01,1.193242E+04,9.319026E+03,6.158273E-01,8.152474E-01,7.810705E+03,4.760524E+03,4.031059E-01,4.164577E-01,9.020547E+03,6.468517E+03,4.655644E-01,5.659050E-01,5.996279E+03,8.948830E+03,3.094767E-01,7.828902E-01,9.101410E+03,8.149259E+03,4.697379E-01,7.129489E-01,5.996216E+03,4.698611E+03,3.094734E-01,4.110613E-01,9.311668E+03,7.274629E+03,4.805768E-01,6.364093E-01,6.180270E+03,1.032671E+04,3.189639E-01,9.034081E-01,9.385013E+03,9.120651E+03,4.843622E-01,7.979073E-01,6.180209E+03,4.651403E+03,3.189608E-01,4.069187E-01
10:15:00,7.018636E+03,3.670538E+04,3.622611E-01,3.211424E+00,1.371888E+04,2.600886E+04,7.080887E-01,2.275571E+00,2.369625E+04,2.711808E+04,1.223063E+00,2.372626E+00,1.173456E+04,7.612082E+03,6.056155E-01,6.659207E-01,7.738731E+03,1.040868E+04,3.993911E-01,9.105663E-01,1.182143E+04,9.877881E+03,6.100989E-01,8.641385E-01,7.738604E+03,4.870263E+03,3.993845E-01,4.260584E-01,8.957984E+03,6.541702E+03,4.623354E-01,5.723085E-01,5.954721E+03,8.877189E+03,3.073318E-01,7.766226E-01,9.038697E+03,8.496918E+03,4.665012E-01,7.433652E-01,5.954658E+03,4.744355E+03,3.073286E-01,4.150636E-01,9.235351E+03,7.358817E+03,4.766380E-01,6.437750E-01,6.130083E+03,1.008587E+04,3.163736E-01,8.823391E-01,9.308762E+03,9.595867E+03,4.804267E-01,8.394817E-01,6.130022E+03,4.715664E+03,3.163705E-01,4.125409E-01
10:30:00,6.946439E+03,3.660866E+04,3.585347E-01,3.202962E+00,1.356659E+04,2.591528E+04,7.002283E-01,2.267385E+00,2.336767E+04,2.729625E+04,1.206103E+00,2.388215E+00,1.163619E+04,7.762630E+03,6.005384E-01,6.790914E-01,7.675109E+03,1.017225E+04,3.961074E-01,8.898829E-01,1.172329E+04,1.043916E+04,6.050335E-01,9.132407E-01,7.674983E+03,4.978029E+03,3.961009E-01,4.354862E-01,8.902190E+03,6.612248E+03,4.594558E-01,5.784808E-01,5.917777E+03,8.771852E+03,3.054250E-01,7.674070E-01,8.982781E+03,8.844056E+03,4.636152E-01,7.737351E-01,5.917714E+03,4.788289E+03,3.054218E-01,4.189073E-01,9.167635E+03,7.439807E+03,4.731430E-01,6.508606E-01,6.085698E+03,9.800097E+03,3.140828E-01,8.573387E-01,9.241125E+03,1.007090E+04,4.769358E-01,8.810398E-01,6.085637E+03,4.777553E+03,3.140797E-01,4.179553E-01
10:45:00,6.881151E+03,3.652055E+04,3.551650E-01,3.195254E+00,1.342640E+04,2.583243E+04,6.929924E-01,2.260138E+00,2.306879E+04,2.748617E+04,1.190676E+00,2.404833E+00,1.154773E+04,7.912855E+03,5.959729E-01,6.922336E-01,7.618025E+03,9.889096E+03,3.931612E-01,8.651125E-01,1.163507E+04,1.099414E+04,6.004801E-01,9.617920E-01,7.617900E+03,5.085207E+03,3.931548E-01,4.448626E-01,8.851377E+03,6.682292E+03,4.568331E-01,5.846088E-01,5.884223E+03,8.628547E+03,3.036932E-01,7.548698E-01,8.931861E+03,9.186650E+03,4.609871E-01,8.037073E-01,5.884161E+03,4.831835E+03,3.036900E-01,4.227171E-01,9.106263E+03,7.520109E+03,4.699755E-01,6.578858E-01,6.045590E+03,9.469630E+03,3.120128E-01,8.284286E-01,9.179845E+03,1.053810E+04,4.737730E-01,9.219117E-01,6.045530E+03,4.838744E+03,3.120097E-01,4.233086E-01
11:00:00,6.820946E+03,3.643832E+04,3.520575E-01,3.188061E+00,1.329539E+04,2.575723E+04,6.862306E-01,2.253558E+00,2.279421E+04,2.768240E+04,1.176505E+00,2.422001E+00,1.146717E+04,8.062240E+03,5.918148E-01,7.053023E-01,7.566132E+03,9.564063E+03,3.904829E-01,8.366782E-01,1.155474E+04,1.153348E+04,5.963345E-01,1.008975E+00,7.566009E+03,5.191468E+03,3.904766E-01,4.541585E-01,8.804327E+03,6.751687E+03,4.544048E-01,5.906800E-01,5.853227E+03,8.446374E+03,3.020935E-01,7.389322E-01,8.884717E+03,9.519995E+03,4.585539E-01,8.328700E-01,5.853165E+03,4.874890E+03,3.020902E-01,4.264838E-01,9.049723E+03,7.599684E+03,4.670573E-01,6.648475E-01,6.008733E+03,9.099710E+03,3.101105E-01,7.960670E-01,9.123404E+03,1.098919E+04,4.708600E-01,9.613745E-01,6.008673E+03,4.899213E+03,3.101074E-01,4.285987E-01
11:15:00,6.764569E+03,3.636002E+04,3.491477E-01,3.181210E+00,1.317157E+04,2.568745E+04,6.798397E-01,2.247454E+00,2.253995E+04,2.788011E+04,1.163381E+00,2.439300E+00,1.139304E+04,8.206642E+03,5.879888E-01,7.179350E-01,7.518457E+03,9.204894E+03,3.880223E-01,8.052577E-01,1.148086E+04,1.204569E+04,5.925211E-01,1.053783E+00,7.518334E+03,5.294101E+03,3.880160E-01,4.631371E-01,8.760201E+03,6.817626E+03,4.521274E-01,5.964488E-01,5.824212E+03,8.226317E+03,3.005959E-01,7.196803E-01,8.840506E+03,9.837514E+03,4.562720E-01,8.606481E-01,5.824150E+03,4.915603E+03,3.005927E-01,4.300457E-01,8.996966E+03,7.675173E+03,4.643344E-01,6.714516E-01,5.974413E+03,8.698535E+03,3.083392E-01,7.609712E-01,9.070753E+03,1.141394E+04,4.681426E-01,9.985329E-01,5.974354E+03,4.956748E+03,3.083361E-01,4.336321E-01
11:30:00,6.711123E+03,3.628424E+04,3.463891E-01,3.174580E+00,1.305349E+04,2.562154E+04,6.737451E-01,2.241688E+00,2.230278E+04,2.807567E+04,1.151140E+00,2.456409E+00,1.132423E+04,8.344879E+03,5.844376E-01,7.300285E-01,7.474260E+03,8.825029E+03,3.857413E-01,7.720266E-01,1.141229E+04,1.252325E+04,5.889824E-01,1.095562E+00,7.474138E+03,5.392319E+03,3.857350E-01,4.717295E-01,8.718404E+03,6.879588E+03,4.499701E-01,6.018697E-01,5.796771E+03,7.974661E+03,2.991796E-01,6.976640E-01,8.798630E+03,1.013545E+04,4.541107E-01,8.867129E-01,5.796709E+03,4.953615E+03,2.991764E-01,4.333712E-01,8.947246E+03,7.745949E+03,4.617683E-01,6.776434E-01,5.942124E+03,8.279835E+03,3.066727E-01,7.243422E-01,9.021141E+03,1.180584E+04,4.655820E-01,1.032817E+00,5.942065E+03,5.010905E+03,3.066697E-01,4.383700E-01
11:45:00,6.659971E+03,3.621003E+04,3.437489E-01,3.168087E+00,1.294012E+04,2.555842E+04,6.678936E-01,2.236165E+00,2.208022E+04,2.826608E+04,1.139653E+00,2.473069E+00,1.125991E+04,8.477211E+03,5.811178E-01,7.416052E-01,7.432986E+03,8.444951E+03,3.836111E-01,7.387769E-01,1.134821E+04,1.296089E+04,5.856751E-01,1.133847E+00,7.432865E+03,5.486251E+03,3.836049E-01,4.799470E-01,8.678513E+03,6.938123E+03,4.479112E-01,6.069907E-01,5.770613E+03,7.704808E+03,2.978296E-01,6.740558E-01,8.758666E+03,1.041144E+04,4.520481E-01,9.108575E-01,5.770551E+03,4.989256E+03,2.978264E-01,4.364892E-01,8.900029E+03,7.812708E+03,4.593313E-01,6.834838E-01,5.911504E+03,7.864365E+03,3.050924E-01,6.879958E-01,8.974036E+03,1.216043E+04,4.631508E-01,1.063837E+00,5.911445E+03,5.062080E+03,3.050893E-01,4.428469E-01
12:00:00,6.610740E+03,3.613681E+04,3.412079E-01,3.161682E+00,1.283092E+04,2.549746E+04,6.622572E-01,2.230833E+00,2.187043E+04,2.844901E+04,1.128824E+00,2.489073E+00,1.119946E+04,8.603089E+03,5.779979E-01,7.526173E-01,7.394229E+03,8.090503E+03,3.816108E-01,7.077694E-01,1.128800E+04,1.335328E+04,5.825676E-01,1.168174E+00,7.394109E+03,5.575478E+03,3.816046E-01,4.877527E-01,8.640255E+03,6.993117E+03,4.459367E-01,6.118019E-01,5.745552E+03,7.436825E+03,2.965361E-01,6.506113E-01,8.720342E+03,1.066259E+04,4.500701E-01,9.328294E-01,5.745490E+03,5.022407E+03,2.965329E-01,4.393895E-01,8.854984E+03,7.875361E+03,4.570065E-01,6.889650E-01,5.882324E+03,7.477930E+03,3.035864E-01,6.541896E-01,8.929104E+03,1.247309E+04,4.608318E-01,1.091190E+00,5.882265E+03,5.110138E+03,3.035833E-01,4.470512E-01
