hour_of_year,ElectricEquipment_fraction
5373,1.0
5374,0.966532
5375,0.833194
5376,0.718759
5377,0.595064
5378,0.546824
5379,0.537634
5380,0.527952
5381,0.510858
5382,0.567875
5383,0.658376
5384,0.713446
5385,0.643403
5386,0.577802
5387,0.583229
5388,0.577107
5389,0.565562
5390,0.580106
5391,0.597498
5392,0.622933
5393,0.721592
5394,0.864277
5395,0.948167
5396,0.983653
5397,1.0
5398,0.966532
5399,0.833194
5400,0.718759
5401,0.593705
5402,0.545993
5403,0.537125
5404,0.527573
5405,0.510214
5406,0.566738
5407,0.655956
5408,0.708757
5409,0.63594
5410,0.568708
5411,0.57415
5412,0.568675
5413,0.558006
5414,0.57301
5415,0.59132
5416,0.617121
5417,0.7157
5418,0.858125
5419,0.940862
5420,0.975578
5421,0.992552
5422,0.959906
5423,0.828471
5424,0.715991
5425,0.593705
5426,0.545993
5427,0.537125
5428,0.527573
5429,0.510214
5430,0.566738
5431,0.655956
5432,0.708757
5433,0.63594
5434,0.568708
5435,0.57415
5436,0.568675
5437,0.558006
5438,0.57301
5439,0.59132
5440,0.617121
5441,0.7157
5442,0.858125
5443,0.940862
5444,0.975578
5445,0.992552
5446,0.959906
5447,0.828471
5448,0.715991
5449,0.593705
5450,0.545993
5451,0.537125
5452,0.527573
5453,0.510214
5454,0.566738
5455,0.655956
5456,0.708757
5457,0.63594
5458,0.568708
5459,0.57415
5460,0.568675
5461,0.558006
5462,0.57301
5463,0.59132
5464,0.617121
5465,0.7157
5466,0.858125
5467,0.940862
5468,0.975578
5469,0.992552
5470,0.959906
5471,0.828471
5472,0.715991
5473,0.593705
5474,0.545993
5475,0.537125
5476,0.527573
5477,0.510214
5478,0.566738
5479,0.655956
5480,0.708757
5481,0.63594
5482,0.568708
5483,0.57415
5484,0.568675
5485,0.558006
5486,0.57301
5487,0.59132
5488,0.617121
5489,0.7157
5490,0.858125
5491,0.940862
5492,0.975578
5493,0.992552
5494,0.959906
5495,0.828471
5496,0.715991
5497,0.593705
5498,0.545993
5499,0.537125
5500,0.527573
5501,0.510214
5502,0.566738
5503,0.655956
5504,0.708757
5505,0.63594
5506,0.568708
5507,0.57415
5508,0.568675
5509,0.558006
5510,0.57301
5511,0.59132
5512,0.617121
5513,0.7157
5514,0.858125
5515,0.940862
5516,0.975578
5517,0.992552
5518,0.959906
5519,0.828471
5520,0.715991
5521,0.595064
5522,0.546824
5523,0.537634
5524,0.527952
5525,0.510858
5526,0.567875
5527,0.658376
5528,0.713446
5529,0.643403
5530,0.577802
5531,0.583229
5532,0.577107
5533,0.565562
5534,0.580106
5535,0.597498
5536,0.622933
5537,0.721592
5538,0.864277
5539,0.948167
5540,0.983653
5541,1.0
5542,0.966532
5543,0.833194
5544,0.718759
5545,0.595064
5546,0.546824
5547,0.537634
5548,0.527952
5549,0.510858
5550,0.567875
5551,0.658376
5552,0.713446
5553,0.643403
5554,0.577802
5555,0.583229
5556,0.577107
5557,0.565562
5558,0.580106
5559,0.597498
5560,0.622933
5561,0.721592
5562,0.864277
5563,0.948167
5564,0.983653
5565,1.0
5566,0.966532
5567,0.833194
5568,0.718759
5569,0.593705
5570,0.545993
5571,0.537125
5572,0.527573
5573,0.510214
5574,0.566738
5575,0.655956
5576,0.708757
5577,0.63594
5578,0.568708
5579,0.57415
5580,0.568675
5581,0.558006
5582,0.57301
5583,0.59132
5584,0.617121
5585,0.7157
5586,0.858125
5587,0.940862
5588,0.975578
5589,0.992552
5590,0.959906
5591,0.828471
5592,0.715991
5593,0.593705
5594,0.545993
5595,0.537125
5596,0.527573
5597,0.510214
5598,0.566738
5599,0.655956
5600,0.708757
5601,0.63594
5602,0.568708
5603,0.57415
5604,0.568675
5605,0.558006
5606,0.57301
5607,0.59132
5608,0.617121
5609,0.7157
5610,0.858125
5611,0.940862
5612,0.975578
5613,0.992552
5614,0.959906
5615,0.828471
5616,0.715991
5617,0.593705
5618,0.545993
5619,0.537125
5620,0.527573
5621,0.510214
5622,0.566738
5623,0.655956
5624,0.708757
5625,0.63594
5626,0.568708
5627,0.57415
5628,0.568675
5629,0.558006
5630,0.57301
5631,0.59132
5632,0.617121
5633,0.7157
5634,0.858125
5635,0.940862
5636,0.975578
5637,0.992552
5638,0.959906
5639,0.828471
5640,0.715991
5641,0.593705
5642,0.545993
5643,0.537125
5644,0.527573
5645,0.510214
5646,0.566738
5647,0.655956
5648,0.708757
5649,0.63594
5650,0.568708
5651,0.57415
5652,0.568675
5653,0.558006
5654,0.57301
5655,0.59132
5656,0.617121
5657,0.7157
5658,0.858125
5659,0.940862
5660,0.975578
5661,0.992552
5662,0.959906
5663,0.828471
5664,0.715991
5665,0.593705
5666,0.545993
5667,0.537125
5668,0.527573
5669,0.510214
5670,0.566738
5671,0.655956
5672,0.708757
5673,0.63594
5674,0.568708
5675,0.57415
5676,0.568675
5677,0.558006
5678,0.57301
5679,0.59132
5680,0.617121
5681,0.7157
5682,0.858125
5683,0.940862
5684,0.975578
5685,0.992552
5686,0.959906
5687,0.828471
5688,0.715991
5689,0.595064
5690,0.546824
5691,0.537634
5692,0.527952
5693,0.510858
5694,0.567875
5695,0.658376
5696,0.713446
5697,0.643403
5698,0.577802
5699,0.583229
5700,0.577107
5701,0.565562
5702,0.580106
5703,0.597498
5704,0.622933
5705,0.721592
5706,0.864277
5707,0.948167
5708,0.983653
5709,1.0
5710,0.966532
5711,0.833194
5712,0.718759
5713,0.595064
5714,0.546824
5715,0.537634
5716,0.527952
5717,0.510858
5718,0.567875
5719,0.658376
5720,0.713446
5721,0.643403
5722,0.577802
5723,0.583229
5724,0.577107
5725,0.565562
5726,0.580106
5727,0.597498
5728,0.622933
5729,0.721592
5730,0.864277
5731,0.948167
5732,0.983653
5733,1.0
5734,0.966532
5735,0.833194
5736,0.718759
5737,0.593705
5738,0.545993
5739,0.537125
5740,0.527573
5741,0.510214
5742,0.566738
5743,0.655956
5744,0.708757
5745,0.63594
5746,0.568708
5747,0.57415
5748,0.568675
5749,0.558006
5750,0.57301
5751,0.59132
5752,0.617121
5753,0.7157
5754,0.858125
5755,0.940862
5756,0.975578
5757,0.992552
5758,0.959906
5759,0.828471
5760,0.715991
5761,0.593705
5762,0.545993
5763,0.537125
5764,0.527573
5765,0.510214
5766,0.566738
5767,0.655956
5768,0.708757
5769,0.63594
5770,0.568708
5771,0.57415
5772,0.568675
5773,0.558006
5774,0.57301
5775,0.59132
5776,0.617121
5777,0.7157
5778,0.858125
5779,0.940862
5780,0.975578
5781,0.992552
5782,0.959906
5783,0.828471
5784,0.715991
5785,0.593705
5786,0.545993
5787,0.537125
5788,0.527573
5789,0.510214
5790,0.566738
5791,0.655956
5792,0.708757
5793,0.63594
5794,0.568708
5795,0.57415
5796,0.568675
5797,0.558006
5798,0.57301
5799,0.59132
5800,0.617121
5801,0.7157
5802,0.858125
5803,0.940862
5804,0.975578
5805,0.992552
5806,0.959906
5807,0.828471
5808,0.715991
5809,0.593705
5810,0.545993
5811,0.537125
5812,0.527573
5813,0.510214
5814,0.566738
5815,0.655956
5816,0.708757
5817,0.63594
5818,0.568708
5819,0.57415
5820,0.568675
5821,0.558006
5822,0.57301
5823,0.59132
5824,0.617121
5825,0.7157
5826,0.858125
5827,0.940862
5828,0.975578
5829,0.992552
5830,0.959906
5831,0.828471
5832,0.715991
5833,0.593705
5834,0.545993
5835,0.537125
5836,0.527573
5837,0.510214
5838,0.566738
5839,0.655956
5840,0.708757
5841,0.63594
5842,0.568708
5843,0.57415
5844,0.568675
5845,0.558006
5846,0.57301
5847,0.59132
5848,0.617121
5849,0.7157
5850,0.858125
5851,0.940862
5852,0.975578
5853,0.992552
5854,0.959906
5855,0.828471
5856,0.715991
5857,0.595064
5858,0.546824
5859,0.537634
5860,0.527952
5861,0.510858
5862,0.567875
5863,0.658376
5864,0.713446
5865,0.643403
5866,0.577802
5867,0.583229
5868,0.577107
5869,0.565562
5870,0.580106
5871,0.597498
5872,0.622933
5873,0.721592
5874,0.864277
5875,0.948167
5876,0.983653
5877,1.0
5878,0.966532
5879,0.833194
5880,0.718759
5881,0.595064
5882,0.546824
5883,0.537634
5884,0.527952
5885,0.510858
5886,0.567875
5887,0.658376
5888,0.713446
5889,0.643403
5890,0.577802
5891,0.583229
5892,0.577107
5893,0.565562
5894,0.580106
5895,0.597498
5896,0.622933
5897,0.721592
5898,0.864277
5899,0.948167
5900,0.983653
5901,1.0
5902,0.966532
5903,0.833194
5904,0.718759
5905,0.593705
5906,0.545993
5907,0.537125
5908,0.527573
5909,0.510214
5910,0.566738
5911,0.655956
5912,0.708757
5913,0.63594
5914,0.568708
5915,0.57415
5916,0.568675
5917,0.558006
5918,0.57301
5919,0.59132
5920,0.617121
5921,0.7157
5922,0.858125
5923,0.940862
5924,0.975578
5925,0.992552
5926,0.959906
5927,0.828471
5928,0.715991
5929,0.593705
5930,0.545993
5931,0.537125
5932,0.527573
5933,0.510214
5934,0.566738
5935,0.655956
5936,0.708757
5937,0.63594
5938,0.568708
5939,0.57415
5940,0.568675
5941,0.558006
5942,0.57301
5943,0.59132
5944,0.617121
5945,0.7157
5946,0.858125
5947,0.940862
5948,0.975578
5949,0.992552
5950,0.959906
5951,0.828471
5952,0.715991
5953,0.593705
5954,0.545993
5955,0.537125
5956,0.527573
5957,0.510214
5958,0.566738
5959,0.655956
5960,0.708757
5961,0.63594
5962,0.568708
5963,0.57415
5964,0.568675
5965,0.558006
5966,0.57301
5967,0.59132
5968,0.617121
5969,0.7157
5970,0.858125
5971,0.940862
5972,0.975578
5973,0.992552
5974,0.959906
5975,0.828471
5976,0.715991
5977,0.593705
5978,0.545993
5979,0.537125
5980,0.527573
5981,0.510214
5982,0.566738
5983,0.655956
5984,0.708757
5985,0.63594
5986,0.568708
5987,0.57415
5988,0.568675
5989,0.558006
5990,0.57301
5991,0.59132
5992,0.617121
5993,0.7157
5994,0.858125
5995,0.940862
5996,0.975578
5997,0.992552
5998,0.959906
5999,0.828471
6000,0.715991
6001,0.593705
6002,0.545993
6003,0.537125
6004,0.527573
6005,0.510214
6006,0.566738
6007,0.655956
6008,0.708757
6009,0.63594
6010,0.568708
6011,0.57415
6012,0.568675
6013,0.558006
6014,0.57301
6015,0.59132
6016,0.617121
6017,0.7157
6018,0.858125
6019,0.940862
6020,0.975578
6021,0.992552
6022,0.959906
6023,0.828471
6024,0.715991
6025,0.595064
6026,0.546824
6027,0.537634
6028,0.527952
6029,0.510858
6030,0.567875
6031,0.658376
6032,0.713446
6033,0.643403
6034,0.577802
6035,0.583229
6036,0.577107
6037,0.565562
6038,0.580106
6039,0.597498
6040,0.622933
6041,0.721592
6042,0.864277
6043,0.948167
6044,0.983653
6045,1.0
6046,0.966532
6047,0.833194
6048,0.718759
6049,0.595064
6050,0.546824
6051,0.537634
6052,0.527952
6053,0.510858
6054,0.567875
6055,0.658376
6056,0.713446
6057,0.643403
6058,0.577802
6059,0.583229
6060,0.577107
6061,0.565562
6062,0.580106
6063,0.597498
6064,0.622933
6065,0.721592
6066,0.864277
6067,0.948167
6068,0.983653
6069,1.0
6070,0.966532
6071,0.833194
6072,0.718759
6073,0.593705
6074,0.545993
6075,0.537125
6076,0.527573
6077,0.510214
6078,0.566738
6079,0.655956
6080,0.708757
6081,0.63594
6082,0.568708
6083,0.57415
6084,0.568675
6085,0.558006
6086,0.57301
6087,0.59132
6088,0.617121
6089,0.7157
6090,0.858125
6091,0.940862
6092,0.975578
6093,0.992552
6094,0.959906
6095,0.828471
6096,0.715991
6097,0.593705
6098,0.545993
6099,0.537125
6100,0.527573
6101,0.510214
6102,0.566738
6103,0.655956
6104,0.708757
6105,0.63594
6106,0.568708
6107,0.57415
6108,0.568675
6109,0.558006
6110,0.57301
6111,0.59132
6112,0.617121
6113,0.7157
6114,0.858125
6115,0.940862
6116,0.975578
6117,0.992552
6118,0.959906
6119,0.828471
6120,0.715991
6121,0.593705
6122,0.545993
6123,0.537125
6124,0.527573
6125,0.510214
6126,0.566738
6127,0.655956
6128,0.708757
6129,0.63594
6130,0.568708
6131,0.57415
6132,0.568675
6133,0.558006
6134,0.57301
6135,0.59132
6136,0.617121
6137,0.7157
6138,0.858125
6139,0.940862
6140,0.975578
6141,0.992552
6142,0.959906
6143,0.828471
6144,0.715991
6145,0.593705
6146,0.545993
6147,0.537125
6148,0.527573
6149,0.510214
6150,0.566738
6151,0.655956
6152,0.708757
6153,0.63594
6154,0.568708
6155,0.57415
6156,0.568675
6157,0.558006
6158,0.57301
6159,0.59132
6160,0.617121
6161,0.7157
6162,0.858125
6163,0.940862
6164,0.975578
6165,0.992552
6166,0.959906
6167,0.828471
6168,0.715991
6169,0.593705
6170,0.545993
6171,0.537125
6172,0.527573
6173,0.510214
6174,0.566738
6175,0.655956
6176,0.708757
6177,0.63594
6178,0.568708
6179,0.57415
6180,0.568675
6181,0.558006
6182,0.57301
6183,0.59132
6184,0.617121
6185,0.7157
6186,0.858125
6187,0.940862
6188,0.975578
6189,0.992552
6190,0.959906
6191,0.828471
6192,0.715991
6193,0.595064
6194,0.546824
6195,0.537634
6196,0.527952
6197,0.510858
6198,0.567875
6199,0.658376
6200,0.713446
6201,0.643403
6202,0.577802
6203,0.583229
6204,0.577107
6205,0.565562
6206,0.580106
6207,0.597498
6208,0.622933
6209,0.721592
6210,0.864277
6211,0.948167
6212,0.983653
6213,1.0
6214,0.966532
6215,0.833194
6216,0.718759
6217,0.595064
6218,0.546824
6219,0.537634
6220,0.527952
6221,0.510858
6222,0.567875
6223,0.658376
6224,0.713446
6225,0.643403
6226,0.577802
6227,0.583229
6228,0.577107
6229,0.565562
6230,0.580106
6231,0.597498
6232,0.622933
6233,0.721592
6234,0.864277
6235,0.948167
6236,0.983653
6237,1.0
6238,0.966532
6239,0.833194
6240,0.718759
6241,0.593705
6242,0.545993
6243,0.537125
6244,0.527573
6245,0.510214
6246,0.566738
6247,0.655956
6248,0.708757
6249,0.63594
6250,0.568708
6251,0.57415
6252,0.568675
6253,0.558006
6254,0.57301
6255,0.59132
6256,0.617121
6257,0.7157
6258,0.858125
6259,0.940862
6260,0.975578
6261,0.992552
6262,0.959906
6263,0.828471
6264,0.715991
6265,0.593705
6266,0.545993
6267,0.537125
6268,0.527573
6269,0.510214
6270,0.566738
6271,0.655956
6272,0.708757
6273,0.63594
6274,0.568708
6275,0.57415
6276,0.568675
6277,0.558006
6278,0.57301
6279,0.59132
6280,0.617121
6281,0.7157
6282,0.858125
6283,0.940862
6284,0.975578
6285,0.992552
6286,0.959906
6287,0.828471
6288,0.715991
6289,0.593705
6290,0.545993
6291,0.537125
6292,0.527573
6293,0.510214
6294,0.566738
6295,0.655956
6296,0.708757
6297,0.63594
6298,0.568708
6299,0.57415
6300,0.568675
6301,0.558006
6302,0.57301
6303,0.59132
6304,0.617121
6305,0.7157
6306,0.858125
6307,0.940862
6308,0.975578
6309,0.992552
6310,0.959906
6311,0.828471
6312,0.715991
6313,0.593705
6314,0.545993
6315,0.537125
6316,0.527573
6317,0.510214
6318,0.566738
6319,0.655956
6320,0.708757
6321,0.63594
6322,0.568708
6323,0.57415
6324,0.568675
6325,0.558006
6326,0.57301
6327,0.59132
6328,0.617121
6329,0.7157
6330,0.858125
6331,0.940862
6332,0.975578
6333,0.992552
6334,0.959906
6335,0.828471
6336,0.715991
6337,0.593705
6338,0.545993
6339,0.537125
6340,0.527573
6341,0.510214
6342,0.566738
6343,0.655956
6344,0.708757
6345,0.63594
6346,0.568708
6347,0.57415
6348,0.568675
6349,0.558006
6350,0.57301
6351,0.59132
6352,0.617121
6353,0.7157
6354,0.858125
6355,0.940862
6356,0.975578
6357,0.992552
6358,0.959906
6359,0.828471
6360,0.715991
6361,0.595064
6362,0.546824
6363,0.537634
6364,0.527952
6365,0.510858
6366,0.567875
6367,0.658376
6368,0.713446
6369,0.643403
6370,0.577802
6371,0.583229
6372,0.577107
6373,0.565562
6374,0.580106
6375,0.597498
6376,0.622933
6377,0.721592
6378,0.864277
6379,0.948167
6380,0.983653
6381,1.0
6382,0.966532
6383,0.833194
6384,0.718759
6385,0.595064
6386,0.546824
6387,0.537634
6388,0.527952
6389,0.510858
6390,0.567875
6391,0.658376
6392,0.713446
6393,0.643403
6394,0.577802
6395,0.583229
6396,0.577107
6397,0.565562
6398,0.580106
6399,0.597498
6400,0.622933
6401,0.721592
6402,0.864277
6403,0.948167
6404,0.983653
6405,1.0
6406,0.966532
6407,0.833194
6408,0.718759
6409,0.593705
6410,0.545993
6411,0.537125
6412,0.527573
6413,0.510214
6414,0.566738
6415,0.655956
6416,0.708757
6417,0.63594
6418,0.568708
6419,0.57415
6420,0.568675
6421,0.558006
6422,0.57301
6423,0.59132
6424,0.617121
6425,0.7157
6426,0.858125
6427,0.940862
6428,0.975578
6429,0.992552
6430,0.959906
6431,0.828471
6432,0.715991
6433,0.593705
6434,0.545993
6435,0.537125
6436,0.527573
6437,0.510214
6438,0.566738
6439,0.655956
6440,0.708757
6441,0.63594
6442,0.568708
6443,0.57415
6444,0.568675
6445,0.558006
6446,0.57301
6447,0.59132
6448,0.617121
6449,0.7157
6450,0.858125
6451,0.940862
6452,0.975578
6453,0.992552
6454,0.959906
6455,0.828471
6456,0.715991
6457,0.593705
6458,0.545993
6459,0.537125
6460,0.527573
6461,0.510214
6462,0.566738
6463,0.655956
6464,0.708757
6465,0.63594
6466,0.568708
6467,0.57415
6468,0.568675
6469,0.558006
6470,0.57301
6471,0.59132
6472,0.617121
6473,0.7157
6474,0.858125
6475,0.940862
6476,0.975578
6477,0.992552
6478,0.959906
6479,0.828471
6480,0.715991
6481,0.593705
6482,0.545993
6483,0.537125
6484,0.527573
6485,0.510214
6486,0.566738
6487,0.655956
6488,0.708757
6489,0.63594
6490,0.568708
6491,0.57415
6492,0.568675
6493,0.558006
6494,0.57301
6495,0.59132
6496,0.617121
6497,0.7157
6498,0.858125
6499,0.940862
6500,0.975578
6501,0.992552
6502,0.959906
6503,0.828471
6504,0.715991
6505,0.593705
6506,0.545993
6507,0.537125
6508,0.527573
6509,0.510214
6510,0.566738
6511,0.655956
6512,0.708757
6513,0.63594
6514,0.568708
6515,0.57415
6516,0.568675
6517,0.558006
6518,0.57301
6519,0.59132
6520,0.617121
6521,0.7157
6522,0.858125
6523,0.940862
6524,0.975578
6525,0.992552
6526,0.959906
6527,0.828471
6528,0.715991
6529,0.595064
6530,0.546824
6531,0.537634
6532,0.527952
6533,0.510858
6534,0.567875
6535,0.658376
6536,0.713446
6537,0.643403
6538,0.577802
6539,0.583229
6540,0.577107
6541,0.565562
6542,0.580106
6543,0.597498
6544,0.622933
6545,0.721592
6546,0.864277
6547,0.948167
6548,0.983653
6549,1.0
6550,0.966532
6551,0.833194
6552,0.718759
6553,0.595064
6554,0.546824
6555,0.537634
6556,0.527952
6557,0.510858
6558,0.567875
6559,0.658376
6560,0.713446
6561,0.643403
6562,0.577802
6563,0.583229
6564,0.577107
6565,0.565562
6566,0.580106
6567,0.597498
6568,0.622933
6569,0.721592
6570,0.864277
6571,0.948167
6572,0.983653
6573,1.0
6574,0.966532
6575,0.833194
6576,0.718759
6577,0.593705
6578,0.545993
6579,0.537125
6580,0.527573
6581,0.510214
6582,0.566738
6583,0.655956
6584,0.708757
6585,0.63594
6586,0.568708
6587,0.57415
6588,0.568675
6589,0.558006
6590,0.57301
6591,0.59132
6592,0.617121
6593,0.7157
6594,0.858125
6595,0.940862
6596,0.975578
6597,0.992552
6598,0.959906
6599,0.828471
6600,0.715991
6601,0.593705
6602,0.545993
6603,0.537125
6604,0.527573
6605,0.510214
6606,0.566738
6607,0.655956
6608,0.708757
6609,0.63594
6610,0.568708
6611,0.57415
6612,0.568675
6613,0.558006
6614,0.57301
6615,0.59132
6616,0.617121
6617,0.7157
6618,0.858125
6619,0.940862
6620,0.975578
6621,0.992552
6622,0.959906
6623,0.828471
6624,0.715991
6625,0.593705
6626,0.545993
6627,0.537125
6628,0.527573
6629,0.510214
6630,0.566738
6631,0.655956
6632,0.708757
6633,0.63594
6634,0.568708
6635,0.57415
6636,0.568675
6637,0.558006
6638,0.57301
6639,0.59132
6640,0.617121
6641,0.7157
6642,0.858125
6643,0.940862
6644,0.975578
6645,0.992552
6646,0.959906
6647,0.828471
6648,0.715991
6649,0.593705
6650,0.545993
6651,0.537125
6652,0.527573
6653,0.510214
6654,0.566738
6655,0.655956
6656,0.708757
6657,0.63594
6658,0.568708
6659,0.57415
6660,0.568675
6661,0.558006
6662,0.57301
6663,0.59132
6664,0.617121
6665,0.7157
6666,0.858125
6667,0.940862
6668,0.975578
6669,0.992552
6670,0.959906
6671,0.828471
6672,0.715991
6673,0.593705
6674,0.545993
6675,0.537125
6676,0.527573
6677,0.510214
6678,0.566738
6679,0.655956
6680,0.708757
6681,0.63594
6682,0.568708
6683,0.57415
6684,0.568675
6685,0.558006
6686,0.57301
6687,0.59132
6688,0.617121
6689,0.7157
6690,0.858125
6691,0.940862
6692,0.975578
6693,0.992552
6694,0.959906
6695,0.828471
6696,0.715991
6697,0.595064
6698,0.546824
6699,0.537634
6700,0.527952
6701,0.510858
6702,0.567875
6703,0.658376
6704,0.713446
6705,0.643403
6706,0.577802
6707,0.583229
6708,0.577107
6709,0.565562
6710,0.580106
6711,0.597498
6712,0.622933
6713,0.721592
6714,0.864277
6715,0.948167
6716,0.983653
6717,1.0
6718,0.966532
6719,0.833194
6720,0.718759
6721,0.595064
6722,0.546824
6723,0.537634
6724,0.527952
6725,0.510858
6726,0.567875
6727,0.658376
6728,0.713446
6729,0.643403
6730,0.577802
6731,0.583229
6732,0.577107
6733,0.565562
6734,0.580106
6735,0.597498
6736,0.622933
6737,0.721592
6738,0.864277
6739,0.948167
6740,0.983653
6741,1.0
6742,0.966532
6743,0.833194
6744,0.718759
6745,0.593705
6746,0.545993
6747,0.537125
6748,0.527573
6749,0.510214
6750,0.566738
6751,0.655956
6752,0.708757
6753,0.63594
6754,0.568708
6755,0.57415
6756,0.568675
6757,0.558006
6758,0.57301
6759,0.59132
6760,0.617121
6761,0.7157
6762,0.858125
6763,0.940862
6764,0.975578
6765,0.992552
6766,0.959906
6767,0.828471
6768,0.715991
6769,0.593705
6770,0.545993
6771,0.537125
6772,0.527573
6773,0.510214
6774,0.566738
6775,0.655956
6776,0.708757
6777,0.63594
6778,0.568708
6779,0.57415
6780,0.568675
6781,0.558006
6782,0.57301
6783,0.59132
6784,0.617121
6785,0.7157
6786,0.858125
6787,0.940862
6788,0.975578
6789,0.992552
6790,0.959906
6791,0.828471
6792,0.715991
6793,0.593705
6794,0.545993
6795,0.537125
6796,0.527573
6797,0.510214
6798,0.566738
6799,0.655956
6800,0.708757
6801,0.63594
6802,0.568708
6803,0.57415
6804,0.568675
6805,0.558006
6806,0.57301
6807,0.59132
6808,0.617121
6809,0.7157
6810,0.858125
6811,0.940862
6812,0.975578
6813,0.992552
6814,0.959906
6815,0.828471
6816,0.715991
6817,0.593705
6818,0.545993
6819,0.537125
6820,0.527573
6821,0.510214
6822,0.566738
6823,0.655956
6824,0.708757
6825,0.63594
6826,0.568708
6827,0.57415
6828,0.568675
6829,0.558006
6830,0.57301
6831,0.59132
6832,0.617121
6833,0.7157
6834,0.858125
6835,0.940862
6836,0.975578
6837,0.992552
6838,0.959906
6839,0.828471
6840,0.715991
6841,0.593705
6842,0.545993
6843,0.537125
6844,0.527573
6845,0.510214
6846,0.566738
6847,0.655956
6848,0.708757
6849,0.63594
6850,0.568708
6851,0.57415
6852,0.568675
6853,0.558006
6854,0.57301
6855,0.59132
6856,0.617121
6857,0.7157
6858,0.858125
6859,0.940862
6860,0.975578
6861,0.992552
6862,0.959906
6863,0.828471
6864,0.715991
6865,0.595064
6866,0.546824
6867,0.537634
6868,0.527952
6869,0.510858
6870,0.567875
6871,0.658376
6872,0.713446
6873,0.643403
6874,0.577802
6875,0.583229
6876,0.577107
6877,0.565562
6878,0.580106
6879,0.597498
6880,0.622933
6881,0.721592
6882,0.864277
6883,0.948167
6884,0.983653
6885,1.0
6886,0.966532
6887,0.833194
6888,0.718759
6889,0.595064
6890,0.546824
6891,0.537634
6892,0.527952
6893,0.510858
6894,0.567875
6895,0.658376
6896,0.713446
6897,0.643403
6898,0.577802
6899,0.583229
6900,0.577107
6901,0.565562
6902,0.580106
6903,0.597498
6904,0.622933
6905,0.721592
6906,0.864277
6907,0.948167
6908,0.983653
6909,1.0
6910,0.966532
6911,0.833194
6912,0.718759
6913,0.593705
6914,0.545993
6915,0.537125
6916,0.527573
6917,0.510214
6918,0.566738
6919,0.655956
6920,0.708757
6921,0.63594
6922,0.568708
6923,0.57415
6924,0.568675
6925,0.558006
6926,0.57301
6927,0.59132
6928,0.617121
6929,0.7157
6930,0.858125
6931,0.940862
6932,0.975578
6933,0.992552
6934,0.959906
6935,0.828471
6936,0.715991
6937,0.593705
6938,0.545993
6939,0.537125
6940,0.527573
6941,0.510214
6942,0.566738
6943,0.655956
6944,0.708757
6945,0.63594
6946,0.568708
6947,0.57415
6948,0.568675
6949,0.558006
6950,0.57301
6951,0.59132
6952,0.617121
6953,0.7157
6954,0.858125
6955,0.940862
6956,0.975578
6957,0.992552
6958,0.959906
6959,0.828471
6960,0.715991
6961,0.593705
6962,0.545993
6963,0.537125
6964,0.527573
6965,0.510214
6966,0.566738
6967,0.655956
6968,0.708757
6969,0.63594
6970,0.568708
6971,0.57415
6972,0.568675
6973,0.558006
6974,0.57301
6975,0.59132
6976,0.617121
6977,0.7157
6978,0.858125
6979,0.940862
6980,0.975578
6981,0.992552
6982,0.959906
6983,0.828471
6984,0.715991
6985,0.593705
6986,0.545993
6987,0.537125
6988,0.527573
6989,0.510214
6990,0.566738
6991,0.655956
6992,0.708757
6993,0.63594
6994,0.568708
6995,0.57415
6996,0.568675
6997,0.558006
6998,0.57301
6999,0.59132
7000,0.617121
7001,0.7157
7002,0.858125
7003,0.940862
7004,0.975578
7005,0.992552
7006,0.959906
7007,0.828471
7008,0.715991
7009,0.593705
7010,0.545993
7011,0.537125
7012,0.527573
7013,0.510214
7014,0.566738
7015,0.655956
7016,0.708757
7017,0.63594
7018,0.568708
7019,0.57415
7020,0.568675
7021,0.558006
7022,0.57301
7023,0.59132
7024,0.617121
7025,0.7157
7026,0.858125
7027,0.940862
7028,0.975578
7029,0.992552
7030,0.959906
7031,0.828471
7032,0.715991
7033,0.595064
7034,0.546824
7035,0.537634
7036,0.527952
7037,0.510858
7038,0.567875
7039,0.658376
7040,0.713446
7041,0.643403
7042,0.577802
7043,0.583229
7044,0.577107
7045,0.565562
7046,0.580106
7047,0.597498
7048,0.622933
7049,0.721592
7050,0.864277
7051,0.948167
7052,0.983653
7053,1.0
7054,0.966532
7055,0.833194
7056,0.718759
7057,0.595064
7058,0.546824
7059,0.537634
7060,0.527952
7061,0.510858
7062,0.567875
7063,0.658376
7064,0.713446
7065,0.643403
7066,0.577802
7067,0.583229
7068,0.577107
7069,0.565562
7070,0.580106
7071,0.597498
7072,0.622933
7073,0.721592
7074,0.864277
7075,0.948167
7076,0.983653
7077,1.0
7078,0.966532
7079,0.833194
7080,0.718759
7081,0.593705
7082,0.545993
7083,0.537125
7084,0.527573
7085,0.510214
7086,0.566738
7087,0.655956
7088,0.708757
7089,0.63594
7090,0.568708
7091,0.57415
7092,0.568675
7093,0.558006
7094,0.57301
7095,0.59132
7096,0.617121
7097,0.7157
7098,0.858125
7099,0.940862
7100,0.975578
7101,0.992552
7102,0.959906
7103,0.828471
7104,0.715991
7105,0.593705
7106,0.545993
7107,0.537125
7108,0.527573
7109,0.510214
7110,0.566738
7111,0.655956
7112,0.708757
7113,0.63594
7114,0.568708
7115,0.57415
7116,0.568675
7117,0.558006
7118,0.57301
7119,0.59132
7120,0.617121
7121,0.7157
7122,0.858125
